Review,Date,Stars,Restaurant
"As a french guy I have to say it’s probably one of the best traditional french restaurant in Singapore.
Well done to the team",a year ago, 5 stars ,La_Bonne_Table
"Great dishes, I particularly recommend the tartiflette! Nice wine selection and a welcome 50% discount on the second bottle. Lovely service and atmosphere",a year ago, 5 stars ,La_Bonne_Table
"(Translated by Google) Excellent discovery during our visit to Singapore! Real French cuisine, French-style service and more than satisfactory value for money in Singapore. Try beef bourguignon with your eyes closed or their succulent …",a year ago, 5 stars ,La_Bonne_Table
"5⭐️Given for their services! Very nice korean couple, they are very helpful when we ask where shld we park our car and even come out to help us!. Meats are all well marinated .. overall 👍🏻👍🏻
We’ll  definitely be back again !",a day ago, 5 stars ,Danji_KBBQ
,4 days ago, 3 stars ,Danji_KBBQ
,5 days ago, 5 stars ,Danji_KBBQ
Excellent place for Korean barbecue,5 days ago, 5 stars ,Danji_KBBQ
"2hours buffet, not too sure how much once can eat. Indoor aircon dining are full around 6pm. Overall nice food and good service.",5 days ago, 5 stars ,Danji_KBBQ
Excellent food. Excellent service. Very worth dining experience. 👍👍👍👌👌👌,a week ago, 5 stars ,Danji_KBBQ
Love the authencity of the meat!,a week ago, 5 stars ,Danji_KBBQ
"Just had a wonderful dinner there. Nice korean couple. Unpretentious place with unpretentious food. Well seasoned meat. As one reviewer said, great food at great price. The 2 boys helping to serve the food was very quick and attentive. Thumbs up! My family of 4 enjoyed it very much. Gonna bring more ppl back. :)",a week ago, 5 stars ,Danji_KBBQ
"Delicious foods with Affordable price, worth it.",a week ago, 5 stars ,Danji_KBBQ
,2 weeks ago, 5 stars ,Danji_KBBQ
Humble Korean-run business with great rates,3 weeks ago, 4 stars ,Danji_KBBQ
"Given the price point, the spread is wide & unfortunately we can’t help ourselves due to pandemic. …",3 weeks ago, 4 stars ,Danji_KBBQ
"For those who like buffet Korean BBQ, this is the place.",3 weeks ago, 5 stars ,Danji_KBBQ
"Encourage all to visit during dinner, where there is a wide selection of premium cuts including beef brisket, ribeye and shortribs. Well marinated, and can really taste the effort and quality. Extremely friendly and helpful service by the …",3 weeks ago, 5 stars ,Danji_KBBQ
"Worth the money, paid $40 for 2 pax weekday lunch.
Delicious kimchi and friendly staff",a month ago, 5 stars ,Danji_KBBQ
"Excellent service!!

Been there accidentally, to grab some quick dinner (as I was in that area to …",a month ago, 5 stars ,Danji_KBBQ
"Hidden gem in Katong! Excellent value for money, impeccable service. This family run restaurant is probably the best Korean Barbeque buffet that I have tried. More variety for dinner than for lunch. A reservation is recommended as it often gets packed.",a month ago, 5 stars ,Danji_KBBQ
"Very authentic, their kimchi is one of the best I had. Pork, chicken and seafood is better than the beef (beef brisket was still good) even though I usually prefer beef. The couple running the restaurant was also very friendly. …",a month ago, 5 stars ,Danji_KBBQ
"Food is authentic. Staff are mainly Korean. Selection is limited though, else would be 5 stars. Only accept cash or NETS.",a month ago, 4 stars ,Danji_KBBQ
,a month ago, 5 stars ,Danji_KBBQ
"Highly recommended. The Korean owners are friendly, the dishes are authentic. The value of the buffet is well worth",a month ago, 5 stars ,Danji_KBBQ
"2 hours eating time

Meat was amazing for the price, lots of sides and condiments available too …",a month ago, 5 stars ,Danji_KBBQ
good food good service :),a month ago, 5 stars ,Danji_KBBQ
"Very homely environment. Away from the city which makes it so nice to chill at on a weekend. Food is fresh, meat cuts are good.
The kimchi sides are amazing.affordable buffet price. 100%recommend.",2 months ago, 5 stars ,Danji_KBBQ
,2 months ago, 5 stars ,Danji_KBBQ
,2 months ago, 5 stars ,Danji_KBBQ
"Simply put: good food at a good price. One of the best KBBQ buffets I've had. No need to break the bank here for decent quality meat. Marinades are done well: flavourful and yet, light. Even the japchae is one of the best I've had, even …",2 months ago, 5 stars ,Danji_KBBQ
"Cheap bbq, good food",2 months ago, 4 stars ,Danji_KBBQ
,2 months ago, 5 stars ,Danji_KBBQ
,2 months ago, 5 stars ,Danji_KBBQ
"Caveat included.

Came on a weekday afternoon and it was relatively quiet. We were ushered to our …",2 months ago, 5 stars ,Danji_KBBQ
,2 months ago, 5 stars ,Danji_KBBQ
,2 months ago, 5 stars ,Danji_KBBQ
Always a treat! Everything tastes so so good:),2 months ago, 5 stars ,Danji_KBBQ
Great service and good food quality!!!,2 months ago, 5 stars ,Danji_KBBQ
"They serve buffet, but staff will bring your order to your table to avoid contact. All dining guess need to be vaccinated. They do check. 2hours limit given and charge $1/pax for wastage. So now for slow esters. Few side cooked dishes to select only.",2 months ago, 4 stars ,Danji_KBBQ
,2 months ago, 4 stars ,Danji_KBBQ
,2 months ago, 5 stars ,Danji_KBBQ
Good BBQ🍢🍖🔥,2 months ago, 5 stars ,Danji_KBBQ
,2 months ago, 4 stars ,Danji_KBBQ
"Not too impressed with the quality of the food, but for the price that we paid, we can’t expect much. The service is slow when there are only 3-4 tables of diners. The cashier lady was  of rude and impatient. There are nicer Korean bbqs in Tanjong Pagar and Chinatown area",3 months ago, 2 stars ,Danji_KBBQ
,3 months ago, 4 stars ,Danji_KBBQ
We live very close to BBQ，often come here to eat. The boss is Korean，very nice,3 months ago, 5 stars ,Danji_KBBQ
,3 months ago, 5 stars ,Danji_KBBQ
Real Korean BBQ joint with a good spread of meat & veg options. I like it!!,4 months ago, 4 stars ,Danji_KBBQ
"Food was average, which was still ok since the price was cheap. But the male boss attitude was atrocious. My dining time was 6.30-8.30pm, and at 8.15pm, he had come round to my table and started saying that he would charge us for unconsumed …",4 months ago, 2 stars ,Danji_KBBQ
"No idea why there are so many good review, I had my BBQ dinner on 30 June 2021.
- Heat seems to be concentrated at the middle, the hot plate does a poor job of spreading the heat to the sides …",4 months ago, 1 star ,Danji_KBBQ
,4 months ago, 5 stars ,Danji_KBBQ
,4 months ago, 4 stars ,Danji_KBBQ
"(Translated by Google) The light rail is nearby, the transportation is convenient, and the coffee shop is very convenient for eating and drinking nearby …",5 months ago, 5 stars ,Danji_KBBQ
"Highly recommend this buffet own by Korean as well. Food was amazing, pricing is affordable and they are friendly too esp their servicing staff.",5 months ago, 5 stars ,Danji_KBBQ
Ver worth it for the price,5 months ago, 5 stars ,Danji_KBBQ
,5 months ago, 4 stars ,Danji_KBBQ
"food is good 10/10, especially love the spicy pork. customer service also 10/10. Will definitely come back after in june",5 months ago, 5 stars ,Danji_KBBQ
Affordable korean buffet with great variety,6 months ago, 5 stars ,Danji_KBBQ
Nice and cheap bbq,6 months ago, 5 stars ,Danji_KBBQ
,6 months ago, 5 stars ,Danji_KBBQ
,6 months ago, 5 stars ,Danji_KBBQ
Value for money. Worth it,6 months ago, 5 stars ,Danji_KBBQ
Went for the lunch buffet. It’s affordable and very good. The surroundings and atmosphere were nothing too special but the food was good and the price is excellent. …,6 months ago, 4 stars ,Danji_KBBQ
,6 months ago, 5 stars ,Danji_KBBQ
Loved the variety and quality of the food. Most of the meats were well marinated and you can really taste the juiciness of the meat. Side dishes are pretty savory too. …,6 months ago, 4 stars ,Danji_KBBQ
"Went for the weekday lunch buffet. Value for money and the service was really great! The senior male service staff was really helpful and attentive to our needs, making our dining experience really enjoyable!",6 months ago, 5 stars ,Danji_KBBQ
(Translated by Google) It's too expensive. There is no price on the menu. It costs 61 yuan for two people to eat. . …,6 months ago, 1 star ,Danji_KBBQ
very nice,6 months ago, 5 stars ,Danji_KBBQ
Everything is ok except serving staff can be better.,6 months ago, 4 stars ,Danji_KBBQ
,6 months ago, 4 stars ,Danji_KBBQ
,6 months ago, 5 stars ,Danji_KBBQ
,6 months ago, 3 stars ,Danji_KBBQ
"Value for money and ingredients are good, fresh. beef is juicy and tasty and the standout for our visit this time. The place is still fully booked since our last visit 2 years ago- make your reservations!",6 months ago, 5 stars ,Danji_KBBQ
Great food great service.,6 months ago, 5 stars ,Danji_KBBQ
"(Translated by Google) good to eat

(Original)
好吃",6 months ago, 5 stars ,Danji_KBBQ
I LOVE this place. My go-to KBBQ spot. The staff are always polite and courteous and their food is fresh. Their kimchi is truly excellent.,6 months ago, 5 stars ,Danji_KBBQ
,6 months ago, 5 stars ,Danji_KBBQ
Affordable bbq joint. Not the best but good enough for  a quick bbq fix :),6 months ago, 4 stars ,Danji_KBBQ
,6 months ago, 5 stars ,Danji_KBBQ
Affidable and authentic,7 months ago, 5 stars ,Danji_KBBQ
Many reviews online have stated this is a place for very good Korean BBQ in singapore. I agree that the food is up to standard however the service and empathy could be better. We already mentioned we are a group of 7 including a toddler and …,7 months ago, 2 stars ,Danji_KBBQ
Please update ur closing hour to 9pm. When I reach at 9pm you decline us. When I travel all the way here When it states 10pm. Disappointed,7 months ago, 1 star ,Danji_KBBQ
"Really good food, especially their beef and kimchi. They have a decent variety of food, and everything but beverages is included in the price you pay. Just for these reasons I can’t think of a better place for Korean bbq.",7 months ago, 5 stars ,Danji_KBBQ
The food is great and the menu is comprehensive. Be prepared to pay more for the steeper food prices - it’s worth it! Call to book in advance or book a table online. …,a week ago, 5 stars ,Comida_Mexicana
,2 weeks ago, 1 star ,Comida_Mexicana
"Very cozy, warm, friendly & nicely decorated place. Serves very palatable Mexican food.
Vivian the owner cooks & serves with loads of warmth. Thumbs up!!!",2 weeks ago, 5 stars ,Comida_Mexicana
"Fajita chicken is juicy, beef part is a-okay. The ordering of quesadillas is too similar - we should have chosen another one instead.
Interesting it was our first experience having Mexico lunch in such a quiet atmosphere, have to whisper as everyone can hear everyone",3 weeks ago, 4 stars ,Comida_Mexicana
