feature,place,category,pred,,,,,,,
place,Danji_KBBQ,ambience,0.5994905,,,,,,,
place,Danji_KBBQ,ambience,-0.002772406,,,,,,,
owners,Danji_KBBQ,price,0.35841933,,,,,,,
group,Danji_KBBQ,price,-0.003453009,,,,,,,
tables,Danji_KBBQ,ambience,-0.003453009,,,,,,,
gem,Danji_KBBQ,price,0.3495706,,,,,,,
service,Danji_KBBQ,service,0.98574173,,,,,,,
Meat,Danji_KBBQ,food,-0.000587583,,,,,,,
Value,Danji_KBBQ,food,-0.002094112,,,,,,,
money,Danji_KBBQ,price,-0.002094112,,,,,,,
staff,Danji_KBBQ,service,0.42095664,,,,,,,
food,Danji_KBBQ,food,0.42095664,,,,,,,
options,Danji_KBBQ,price,0.4555029,,,,,,,
try,Danji_KBBQ,price,0.29118884,,,,,,,
value,Danji_KBBQ,price,0.9817234,,,,,,,
owners,Danji_KBBQ,price,0.19384545,,,,,,,
Food,Danji_KBBQ,food,0.684885,,,,,,,
quality,Danji_KBBQ,price,0.684885,,,,,,,
price,Danji_KBBQ,price,0.684885,,,,,,,
night,Danji_KBBQ,price,0.17138636,,,,,,,
seats,Danji_KBBQ,price,0.17138636,,,,,,,
reservations,Danji_KBBQ,price,0.47330654,,,,,,,
service,Danji_KBBQ,service,0.79259217,,,,,,,
barbecue,Danji_KBBQ,food,-0.002906479,,,,,,,
quality,Danji_KBBQ,price,0.69601905,,,,,,,
meat,Danji_KBBQ,food,0.69601905,,,,,,,
concept,Danji_KBBQ,price,0.36063853,,,,,,,
service,Danji_KBBQ,service,0.79924726,,,,,,,
price,Danji_KBBQ,price,0.79924726,,,,,,,
lady,Danji_KBBQ,ambience,0.43161404,,,,,,,
owner,Danji_KBBQ,price,0.43161404,,,,,,,
food,Danji_KBBQ,food,0.054221325,,,,,,,
service,Danji_KBBQ,service,0.79259217,,,,,,,
staff,Danji_KBBQ,service,0.37172332,,,,,,,
hosts,Danji_KBBQ,ambience,-0.001800977,,,,,,,
value,Danji_KBBQ,price,-0.002544768,,,,,,,
money,Danji_KBBQ,price,-0.002544768,,,,,,,
selection,Danji_KBBQ,food,-0.002544768,,,,,,,
food,Danji_KBBQ,food,0.6947908,,,,,,,
👍,Danji_KBBQ,Non-Categorised,0.16526309,,,,,,,
favorites,Danji_KBBQ,price,-0.003679574,,,,,,,
pork,Danji_KBBQ,food,-0.003679574,,,,,,,
belly,Danji_KBBQ,food,-0.003679574,,,,,,,
garlic,Danji_KBBQ,Non-Categorised,0.001067556,,,,,,,
service,Danji_KBBQ,service,0.5908648,,,,,,,
Variety,Danji_KBBQ,food,0.6952473,,,,,,,
Price,Danji_KBBQ,food,0.69332075,,,,,,,
staff,Danji_KBBQ,service,0.48195863,,,,,,,
meat,Danji_KBBQ,food,-0.044967763,,,,,,,
price,Danji_KBBQ,price,0.7828167,,,,,,,
localization,Danji_KBBQ,service,-0.16388944,,,,,,,
foods,Danji_KBBQ,price,0.9872276,,,,,,,
food,Danji_KBBQ,food,-0.001773566,,,,,,,
bbq,Danji_KBBQ,food,0.9839958,,,,,,,
owner,Danji_KBBQ,price,0.38007492,,,,,,,
coast,Danji_KBBQ,price,-0.003826045,,,,,,,
way,Danji_KBBQ,price,0.69722664,,,,,,,
sooo,Danji_KBBQ,price,0.69722664,,,,,,,
bbq,Danji_KBBQ,food,-0.28610373,,,,,,,
west,Danji_KBBQ,Non-Categorised,-0.003826045,,,,,,,
part,Danji_KBBQ,price,-0.18172762,,,,,,,
Food,Danji_KBBQ,food,0.8858491,,,,,,,
quality,Danji_KBBQ,price,0.8858491,,,,,,,
beef,Danji_KBBQ,price,-0.015161619,,,,,,,
Service,Danji_KBBQ,food,0.19308642,,,,,,,
crew,Danji_KBBQ,service,0.19308642,,,,,,,
pork,Danji_KBBQ,food,-0.002842732,,,,,,,
owners,Danji_KBBQ,price,0.36610666,,,,,,,
Food,Danji_KBBQ,food,0.20045835,,,,,,,
place,Danji_KBBQ,ambience,0.20045835,,,,,,,
gatherings,Danji_KBBQ,ambience,0.20045835,,,,,,,
friends,Danji_KBBQ,service,-0.001609117,,,,,,,
location,Danji_KBBQ,price,0.8196646,,,,,,,
food,Danji_KBBQ,food,0.5968061,,,,,,,
pricy,Danji_KBBQ,food,0.5968061,,,,,,,
reservation,Danji_KBBQ,price,0.001440235,,,,,,,
table,Danji_KBBQ,price,0.001440242,,,,,,,
staffs,Danji_KBBQ,service,0.36534062,,,,,,,
times,Danji_KBBQ,price,-0.18956307,,,,,,,
time,Danji_KBBQ,price,0.24291188,,,,,,,
price,Danji_KBBQ,price,0.14817499,,,,,,,
point,Danji_KBBQ,price,0.001165286,,,,,,,
cuts,Danji_KBBQ,price,0.14817499,,,,,,,
serving,Danji_KBBQ,service,0.14817499,,,,,,,
beef,Danji_KBBQ,price,0.14817499,,,,,,,
buffet,Danji_KBBQ,food,-0.000796832,,,,,,,
pax,Danji_KBBQ,food,-0.000796832,,,,,,,
food,Danji_KBBQ,food,0.7883266,,,,,,,
quality,Danji_KBBQ,price,0.6938857,,,,,,,
meat,Danji_KBBQ,food,0.6938857,,,,,,,
fact,Danji_KBBQ,price,0.4947302,,,,,,,
side,Danji_KBBQ,price,0.4947302,,,,,,,
dishes,Danji_KBBQ,food,0.4947302,,,,,,,
service,Danji_KBBQ,service,-0.002765022,,,,,,,
bosses,Danji_KBBQ,service,0.5866871,,,,,,,
weekdays,Danji_KBBQ,service,0.5643458,,,,,,,
day,Danji_KBBQ,price,0.5643458,,,,,,,
customers,Danji_KBBQ,price,0.5643458,,,,,,,
couple,Danji_KBBQ,price,-0.002542369,,,,,,,
lack,Danji_KBBQ,price,0.48566592,,,,,,,
food,Danji_KBBQ,food,0.48566592,,,,,,,
Service,Danji_KBBQ,Non-Categorised,0.05143418,,,,,,,
quality,Danji_KBBQ,price,0.05143418,,,,,,,
lot,Danji_KBBQ,price,0.05143418,,,,,,,
times,Danji_KBBQ,price,0.05143418,,,,,,,
foods,Danji_KBBQ,price,-0.003160007,,,,,,,
BBQ,Danji_KBBQ,food,0.9760909,,,,,,,
meat,Danji_KBBQ,food,0.22668414,,,,,,,
reservations,Danji_KBBQ,price,-0.00149639,,,,,,,
Seats,Danji_KBBQ,food,0.4212154,,,,,,,
weekdays,Danji_KBBQ,service,0.42121533,,,,,,,
payment,Danji_KBBQ,price,0.006241649,,,,,,,
credit,Danji_KBBQ,price,0.13623503,,,,,,,
cards,Danji_KBBQ,price,0.13623503,,,,,,,
quality,Danji_KBBQ,price,0.13623503,,,,,,,
meat,Danji_KBBQ,food,0.13623503,,,,,,,
price,Danji_KBBQ,price,0.13623503,,,,,,,
variety,Danji_KBBQ,price,-0.002590053,,,,,,,
food,Danji_KBBQ,food,-0.002590053,,,,,,,
Cash,Danji_KBBQ,food,-7.70E-05,,,,,,,
owner,Danji_KBBQ,price,0.61310196,,,,,,,
food,Danji_KBBQ,food,0.61310196,,,,,,,
meat,Danji_KBBQ,food,0.5446362,,,,,,,
places,Danji_KBBQ,price,-0.078588866,,,,,,,
Prices,Danji_KBBQ,food,0.19384396,,,,,,,
service,Danji_KBBQ,service,0.5503879,,,,,,,
variety,Danji_KBBQ,price,0.5503879,,,,,,,
meats,Danji_KBBQ,food,0.5503879,,,,,,,
veggies,Danji_KBBQ,food,-0.000487976,,,,,,,
sauces,Danji_KBBQ,food,-0.001675636,,,,,,,
sides,Danji_KBBQ,price,-0.002152383,,,,,,,
crowd,Danji_KBBQ,service,0.11468025,,,,,,,
taste,Danji_KBBQ,price,0.11468025,,,,,,,
freshness,Danji_KBBQ,price,-0.002482303,,,,,,,
authenticity,Danji_KBBQ,price,-7.70E-05,,,,,,,
place,Danji_KBBQ,ambience,0.4172322,,,,,,,
pricing,Danji_KBBQ,price,0.17620623,,,,,,,
staff,Danji_KBBQ,service,0.34370717,,,,,,,
selection,Danji_KBBQ,food,0.6817955,,,,,,,
things,Danji_KBBQ,price,0.6817955,,,,,,,
value,Danji_KBBQ,price,0.16526464,,,,,,,
money,Danji_KBBQ,price,0.16526464,,,,,,,
Chef,Danji_KBBQ,food,0.37819377,,,,,,,
meats,Danji_KBBQ,food,-0.005151585,,,,,,,
time,Danji_KBBQ,price,0.3167591,,,,,,,
food,Danji_KBBQ,food,0.3167591,,,,,,,
kimchi,Danji_KBBQ,food,-0.002188221,,,,,,,
variety,Danji_KBBQ,price,0.31241998,,,,,,,
lot,Danji_KBBQ,price,0.31241998,,,,,,,
authenticity,Danji_KBBQ,price,0.31241998,,,,,,,
types,Danji_KBBQ,price,0.002326049,,,,,,,
fact,Danji_KBBQ,price,0.39882103,,,,,,,
customers,Danji_KBBQ,price,0.39882103,,,,,,,
locals,Danji_KBBQ,price,0.39882103,,,,,,,
food,Danji_KBBQ,food,0.6830377,,,,,,,
price,Danji_KBBQ,price,0.6830377,,,,,,,
service,Danji_KBBQ,service,0.6830377,,,,,,,
search,Danji_KBBQ,price,0.09663694,,,,,,,
car,Danji_KBBQ,price,-0.17945325,,,,,,,
park,Danji_KBBQ,ambience,-0.17945325,,,,,,,
mantra,Danji_KBBQ,price,-0.002999306,,,,,,,
seating,Danji_KBBQ,ambience,0.36760637,,,,,,,
natives,Danji_KBBQ,price,-0.002918951,,,,,,,
owners,Danji_KBBQ,price,0.5786949,,,,,,,
fans,Danji_KBBQ,price,0.5786949,,,,,,,
plenty,Danji_KBBQ,price,0.015345968,,,,,,,
dinner,Danji_KBBQ,price,0.015345968,,,,,,,
holiday,Danji_KBBQ,price,0.015345968,,,,,,,
eve,Danji_KBBQ,price,0.015345968,,,,,,,
meat,Danji_KBBQ,food,0.86259794,,,,,,,
dish,Danji_KBBQ,food,0.86259794,,,,,,,
variety,Danji_KBBQ,price,0.19765759,,,,,,,
buffet,Danji_KBBQ,food,0.19765759,,,,,,,
meat,Danji_KBBQ,food,0.19765759,,,,,,,
range,Danji_KBBQ,price,0.19765759,,,,,,,
price,Danji_KBBQ,price,0.19765759,,,,,,,
offer,Danji_KBBQ,price,0.93817854,,,,,,,
weekdays,Danji_KBBQ,service,0.93817854,,,,,,,
selection,Danji_KBBQ,food,0.13293286,,,,,,,
fruits,Danji_KBBQ,price,0.13293286,,,,,,,
flow,Danji_KBBQ,price,0.13293286,,,,,,,
drinks,Danji_KBBQ,price,0.13293286,,,,,,,
seafood,Danji_KBBQ,food,-0.00159248,,,,,,,
plus,Danji_KBBQ,price,-0.00242848,,,,,,,
Food,Danji_KBBQ,food,-0.07296962,,,,,,,
card,Danji_KBBQ,price,-0.07296962,,,,,,,
cash,Danji_KBBQ,price,-0.07296962,,,,,,,
%,Danji_KBBQ,price,0.44480395,,,,,,,
food,Danji_KBBQ,food,0.44480395,,,,,,,
chicken,Danji_KBBQ,food,-0.2678332,,,,,,,
beef,Danji_KBBQ,price,-0.002124742,,,,,,,
Quantity,Danji_KBBQ,food,0.28041044,,,,,,,
quality,Danji_KBBQ,price,-0.003871687,,,,,,,
price,Danji_KBBQ,price,-0.003871687,,,,,,,
restaurant,Danji_KBBQ,ambience,-0.003234603,,,,,,,
food,Danji_KBBQ,food,0.6686909,,,,,,,
service,Danji_KBBQ,service,0.79259217,,,,,,,
atmosphere,Danji_KBBQ,ambience,1.0053198,,,,,,,
food,Danji_KBBQ,food,-0.002811149,,,,,,,
food,Danji_KBBQ,food,0.6590598,,,,,,,
price,Danji_KBBQ,price,0.6590598,,,,,,,
food,Danji_KBBQ,food,0.4201061,,,,,,,
price,Danji_KBBQ,price,0.4201061,,,,,,,
staff,Danji_KBBQ,service,0.4201061,,,,,,,
food,Danji_KBBQ,food,-0.000106618,,,,,,,
price,Danji_KBBQ,price,-0.000632681,,,,,,,
bit,Danji_KBBQ,price,-0.18530494,,,,,,,
person,Danji_KBBQ,price,-0.000632681,,,,,,,
bucks,Danji_KBBQ,price,-0.000632681,,,,,,,
dinner,Danji_KBBQ,price,-0.000632681,,,,,,,
lady,Danji_KBBQ,ambience,0.6746632,,,,,,,
u,Danji_KBBQ,service,0.6746632,,,,,,,
cong,Danji_KBBQ,food,0.6746632,,,,,,,
sumida,Danji_KBBQ,ambience,0.6746632,,,,,,,
haha,Danji_KBBQ,Non-Categorised,0.6746632,,,,,,,
meat,Danji_KBBQ,food,0.5932499,,,,,,,
will,Danji_KBBQ,price,-0.001390822,,,,,,,
owners,Danji_KBBQ,price,0.48169017,,,,,,,
barbeque,Danji_KBBQ,food,0.32224238,,,,,,,
value,Danji_KBBQ,price,0.7826494,,,,,,,
money,Danji_KBBQ,price,0.7826494,,,,,,,
buffet,Danji_KBBQ,food,-0.004237488,,,,,,,
meat,Danji_KBBQ,food,-0.004237488,,,,,,,
pork,Danji_KBBQ,food,-0.004226573,,,,,,,
belly,Danji_KBBQ,food,-0.004226573,,,,,,,
food,Danji_KBBQ,food,0.46813682,,,,,,,
restaurant,Danji_KBBQ,ambience,0.46813682,,,,,,,
source,Danji_KBBQ,price,0.46813682,,,,,,,
Service,Danji_KBBQ,food,-0.003221981,,,,,,,
services,Danji_KBBQ,service,0.9894228,,,,,,,
food,Danji_KBBQ,food,0.6947908,,,,,,,
place,Danji_KBBQ,ambience,0.5994905,,,,,,,
meat,Danji_KBBQ,food,0.98246443,,,,,,,
ingredients,Danji_KBBQ,food,0.39522645,,,,,,,
earth,Danji_KBBQ,price,-0.12664157,,,,,,,
place,Danji_KBBQ,ambience,-0.12664157,,,,,,,
food,Danji_KBBQ,food,0.6947907,,,,,,,
service,Danji_KBBQ,service,0.98574173,,,,,,,
chicken,Danji_KBBQ,food,-0.5174537,,,,,,,
lunch,Danji_KBBQ,price,-0.003628202,,,,,,,
food,Danji_KBBQ,food,-0.002811149,,,,,,,
staff,Danji_KBBQ,service,0.7264736,,,,,,,
potatoes,Danji_KBBQ,food,-0.006802194,,,,,,,
beef,Danji_KBBQ,price,-0.002124742,,,,,,,
favourite,Danji_KBBQ,price,-0.006802194,,,,,,,
price,Danji_KBBQ,price,0.18643413,,,,,,,
pork,Danji_KBBQ,food,-0.002842732,,,,,,,
beef,Danji_KBBQ,price,0.5853758,,,,,,,
squid,Danji_KBBQ,food,-0.002261683,,,,,,,
sauce,Danji_KBBQ,food,0.413829,,,,,,,
buffet,Danji_KBBQ,food,0.21171257,,,,,,,
style,Danji_KBBQ,price,-0.001117267,,,,,,,
iron,Danji_KBBQ,price,-0.001117267,,,,,,,
plate,Danji_KBBQ,price,-0.001117267,,,,,,,
pork,Danji_KBBQ,food,-0.002842732,,,,,,,
beef,Danji_KBBQ,price,-0.002124742,,,,,,,
chicken,Danji_KBBQ,food,-0.5980016,,,,,,,
shrimp,Danji_KBBQ,food,0.08960363,,,,,,,
squid,Danji_KBBQ,Non-Categorised,-0.002261683,,,,,,,
vegetables,Danji_KBBQ,food,0.03334967,,,,,,,
boss,Danji_KBBQ,price,-0.000317954,,,,,,,
customers,Danji_KBBQ,price,-0.000317954,,,,,,,
chef,Danji_KBBQ,food,-0.000317954,,,,,,,
food,Danji_KBBQ,food,0.79101115,,,,,,,
place,Danji_KBBQ,ambience,0.79101115,,,,,,,
family,Danji_KBBQ,price,0.79101115,,,,,,,
price,Danji_KBBQ,price,0.79101115,,,,,,,
family,Danji_KBBQ,price,0.6714629,,,,,,,
meats,Danji_KBBQ,food,0.6714629,,,,,,,
service,Danji_KBBQ,service,0.37256685,,,,,,,
place,Danji_KBBQ,ambience,0.53456366,,,,,,,
owners,Danji_KBBQ,price,0.53456366,,,,,,,
table,Danji_KBBQ,price,0.53456366,,,,,,,
needs,Danji_KBBQ,price,0.53456366,,,,,,,
food,Danji_KBBQ,food,0.7908911,,,,,,,
beef,Danji_KBBQ,price,0.6850356,,,,,,,
buffet-,Danji_KBBQ,food,0.18006405,,,,,,,
gem,Danji_KBBQ,price,-0.16130677,,,,,,,
bbq,Danji_KBBQ,food,0.97748005,,,,,,,
meat,Danji_KBBQ,food,-0.000463776,,,,,,,
bone,Danji_KBBQ,price,-0.000463776,,,,,,,
service,Danji_KBBQ,service,-0.004136674,,,,,,,
ribs,Danji_KBBQ,food,-0.000463776,,,,,,,
sections,Danji_KBBQ,ambience,-0.000463776,,,,,,,
slab,Danji_KBBQ,ambience,-0.000463776,,,,,,,
tender,Danji_KBBQ,price,-0.001375914,,,,,,,
evening,Danji_KBBQ,price,-0.00455749,,,,,,,
reservation,Danji_KBBQ,price,-0.003911875,,,,,,,
Meat,Danji_KBBQ,food,0.14798181,,,,,,,
taste,Danji_KBBQ,price,0.14798181,,,,,,,
price,Danji_KBBQ,price,0.40360633,,,,,,,
table,Danji_KBBQ,price,-0.00695584,,,,,,,
out,Danji_KBBQ,price,0.031930067,,,,,,,
way,Danji_KBBQ,price,0.031930067,,,,,,,
place,Danji_KBBQ,ambience,-0.004814498,,,,,,,
people,Danji_KBBQ,service,0.031930067,,,,,,,
celebrity,Danji_KBBQ,price,0.125135,,,,,,,
terms,Danji_KBBQ,price,-0.004814498,,,,,,,
Food,Danji_KBBQ,food,0.000186063,,,,,,,
interiors,Danji_KBBQ,ambience,0.00196448,,,,,,,
Koreans,Danji_KBBQ,Non-Categorised,-0.001333088,,,,,,,
Food,Danji_KBBQ,food,0.29039437,,,,,,,
varieties,Danji_KBBQ,food,0.29039437,,,,,,,
Meat,Danji_KBBQ,food,-0.33000955,,,,,,,
chicken,Danji_KBBQ,food,-0.33000955,,,,,,,
opinion,Danji_KBBQ,price,0.68647814,,,,,,,
beef,Danji_KBBQ,price,-0.002124742,,,,,,,
pork,Danji_KBBQ,food,-0.002842732,,,,,,,
prawn,Danji_KBBQ,food,-0.002083316,,,,,,,
rings,Danji_KBBQ,price,-0.001959786,,,,,,,
Koreans,Danji_KBBQ,Non-Categorised,-0.001333095,,,,,,,
selection,Danji_KBBQ,food,0.693701,,,,,,,
meats,Danji_KBBQ,food,0.693701,,,,,,,
Favourites,Danji_KBBQ,food,-0.001907371,,,,,,,
pork,Danji_KBBQ,food,-0.002842732,,,,,,,
belly,Danji_KBBQ,food,-0.001907371,,,,,,,
marinades,Danji_KBBQ,food,0.1473298,,,,,,,
idea,Danji_KBBQ,price,-0.002453111,,,,,,,
baking,Danji_KBBQ,food,-0.002453111,,,,,,,
paper,Danji_KBBQ,price,-0.002453111,,,,,,,
ribs,Danji_KBBQ,food,0.005456485,,,,,,,
prawns,Danji_KBBQ,food,-7.70E-05,,,,,,,
wine,Danji_KBBQ,food,-0.002392873,,,,,,,
food,Danji_KBBQ,food,0.83757275,,,,,,,
value,Danji_KBBQ,Non-Categorised,0.004492693,,,,,,,
food,Danji_KBBQ,food,0.004492693,,,,,,,
stars,Danji_KBBQ,price,-0.006649092,,,,,,,
management,Danji_KBBQ,service,0.39605346,,,,,,,
%,Danji_KBBQ,price,0.39605346,,,,,,,
price,Danji_KBBQ,price,0.25298852,,,,,,,
quality,Danji_KBBQ,price,0.25298852,,,,,,,
staff,Danji_KBBQ,service,0.78608865,,,,,,,
Food,Danji_KBBQ,food,0.30059397,,,,,,,
style,Danji_KBBQ,price,0.30059397,,,,,,,
value,Danji_KBBQ,price,0.90973127,,,,,,,
price,Danji_KBBQ,price,0.90973127,,,,,,,
Value,Danji_KBBQ,food,-0.004640706,,,,,,,
money,Danji_KBBQ,price,-0.004640706,,,,,,,
buffet,Danji_KBBQ,food,-0.004640706,,,,,,,
Parking,Danji_KBBQ,food,-0.3223658,,,,,,,
need,Danji_KBBQ,Non-Categorised,-0.3223658,,,,,,,
improvements,Danji_KBBQ,price,-0.3223658,,,,,,,
toilet,Danji_KBBQ,ambience,-0.00141824,,,,,,,
selection,Danji_KBBQ,food,0.3837469,,,,,,,
meats,Danji_KBBQ,food,0.3837469,,,,,,,
couple,Danji_KBBQ,price,0.6049669,,,,,,,
restaurant,Danji_KBBQ,ambience,0.6049669,,,,,,,
place,Danji_KBBQ,ambience,0.52527106,,,,,,,
side,Danji_KBBQ,price,-0.002059661,,,,,,,
dishes,Danji_KBBQ,food,-0.002059661,,,,,,,
service,Danji_KBBQ,service,0.9839135,,,,,,,
Food,Danji_KBBQ,food,-0.24133763,,,,,,,
prices,Danji_KBBQ,price,-0.24133763,,,,,,,
%,Danji_KBBQ,price,-0.24133763,,,,,,,
years,Danji_KBBQ,price,-0.24133763,,,,,,,
owners,Danji_KBBQ,price,0.356041,,,,,,,
lady,Danji_KBBQ,ambience,0.26314524,,,,,,,
boss,Danji_KBBQ,price,0.26314524,,,,,,,
grill,Danji_KBBQ,food,0.26314524,,,,,,,
time,Danji_KBBQ,price,0.26314524,,,,,,,
variety,Danji_KBBQ,price,0.12984791,,,,,,,
food,Danji_KBBQ,food,0.12984791,,,,,,,
establishment,Danji_KBBQ,price,0.12984791,,,,,,,
dining,Danji_KBBQ,ambience,0.70051813,,,,,,,
experience,Danji_KBBQ,price,0.70051813,,,,,,,
food,Danji_KBBQ,food,0.6947907,,,,,,,
service,Danji_KBBQ,service,0.69859076,,,,,,,
price,Danji_KBBQ,price,0.69361293,,,,,,,
Pricing,Danji_KBBQ,food,0.2593671,,,,,,,
starters,Danji_KBBQ,service,0.2593671,,,,,,,
service,Danji_KBBQ,service,0.27435598,,,,,,,
charge,Danji_KBBQ,price,-0.007322915,,,,,,,
money,Danji_KBBQ,price,0.27435598,,,,,,,
lady,Danji_KBBQ,ambience,0.002674595,,,,,,,
boss,Danji_KBBQ,price,0.002674595,,,,,,,
food,Danji_KBBQ,food,0.002674595,,,,,,,
gst,Danji_KBBQ,price,-0.002918162,,,,,,,
meat,Danji_KBBQ,food,-0.002875768,,,,,,,
pieces,Danji_KBBQ,price,-0.002875768,,,,,,,
meat,Danji_KBBQ,food,0.69893837,,,,,,,
quality,Danji_KBBQ,price,0.69893837,,,,,,,
types,Danji_KBBQ,price,0.49633136,,,,,,,
Chicken,Danji_KBBQ,Non-Categorised,-0.5980016,,,,,,,
price,Danji_KBBQ,price,0.943195,,,,,,,
variety,Danji_KBBQ,price,0.943195,,,,,,,
buffet,Danji_KBBQ,food,0.943195,,,,,,,
items,Danji_KBBQ,price,0.943195,,,,,,,
Staff,Danji_KBBQ,food,0.79192305,,,,,,,
restaurant,Danji_KBBQ,ambience,0.78749716,,,,,,,
Food,Danji_KBBQ,food,-0.001203187,,,,,,,
la,Danji_KBBQ,Non-Categorised,-0.001203187,,,,,,,
cart,Danji_KBBQ,price,-0.001203187,,,,,,,
food,Danji_KBBQ,food,-0.002255149,,,,,,,
self,Danji_KBBQ,price,-0.002255149,,,,,,,
people,Danji_KBBQ,service,0.3629203,,,,,,,
owner,Danji_KBBQ,price,-0.003947415,,,,,,,
chief,Danji_KBBQ,Non-Categorised,-0.003947415,,,,,,,
Goof,Danji_KBBQ,Non-Categorised,-0.002534874,,,,,,,
value,Danji_KBBQ,price,-0.002534866,,,,,,,
boss,Danji_KBBQ,price,0.356041,,,,,,,
town,Danji_KBBQ,ambience,0.9788734,,,,,,,
staff,Danji_KBBQ,service,1.004181,,,,,,,
food,Danji_KBBQ,food,0.17539343,,,,,,,
pork,Danji_KBBQ,food,0.17539343,,,,,,,
buffet,Danji_KBBQ,food,0.17539343,,,,,,,
grill,Danji_KBBQ,food,0.17539343,,,,,,,
price,Danji_KBBQ,price,0.17539343,,,,,,,
beef,Danji_KBBQ,price,-0.002124742,,,,,,,
n’t,Danji_KBBQ,Non-Categorised,0.49869105,,,,,,,
place,Danji_KBBQ,ambience,0.49869105,,,,,,,
need,Danji_KBBQ,price,-0.10540827,,,,,,,
restaurants,Danji_KBBQ,price,-0.10540827,,,,,,,
couple,Danji_KBBQ,price,0.39553896,,,,,,,
service,Danji_KBBQ,service,0.40085724,,,,,,,
selection,Danji_KBBQ,food,0.79213357,,,,,,,
food,Danji_KBBQ,food,0.79213357,,,,,,,
meat,Danji_KBBQ,food,0.98639584,,,,,,,
meats,Danji_KBBQ,food,0.5321585,,,,,,,
bosses,Danji_KBBQ,service,0.2016556,,,,,,,
side,Danji_KBBQ,price,0.94712067,,,,,,,
dishes,Danji_KBBQ,food,0.94712067,,,,,,,
rice,Danji_KBBQ,ambience,0.94712067,,,,,,,
value,Danji_KBBQ,price,0.9862858,,,,,,,
town,Danji_KBBQ,ambience,0.9862858,,,,,,,
spread,Danji_KBBQ,price,-0.4427109,,,,,,,
appetisers,Danji_KBBQ,food,-0.4427109,,,,,,,
chicken,Danji_KBBQ,food,-0.4427109,,,,,,,
meat,Danji_KBBQ,food,0.44169733,,,,,,,
soup,Danji_KBBQ,food,-0.001165994,,,,,,,
glass,Danji_KBBQ,ambience,-4.55E-05,,,,,,,
noodle,Danji_KBBQ,food,-4.55E-05,,,,,,,
rice,Danji_KBBQ,ambience,-0.002220616,,,,,,,
cake,Danji_KBBQ,food,-0.002220616,,,,,,,
service,Danji_KBBQ,service,0.6047459,,,,,,,
boss,Danji_KBBQ,price,0.18285784,,,,,,,
staff,Danji_KBBQ,service,-0.002951905,,,,,,,
👍,Danji_KBBQ,Non-Categorised,-0.002250247,,,,,,,
까통지역에서,Danji_KBBQ,food,-0.001192607,,,,,,,
service,Danji_KBBQ,service,-0.002073579,,,,,,,
selection,Danji_KBBQ,food,0.59847707,,,,,,,
self,Danji_KBBQ,price,0.59847707,,,,,,,
food,Danji_KBBQ,food,-0.002073579,,,,,,,
side,Danji_KBBQ,price,-0.004704423,,,,,,,
dish,Danji_KBBQ,food,-0.004704423,,,,,,,
selection,Danji_KBBQ,food,-0.001435585,,,,,,,
rice,Danji_KBBQ,ambience,-0.004704423,,,,,,,
greeneries,Danji_KBBQ,food,-0.004704423,,,,,,,
meat,Danji_KBBQ,food,-0.001435585,,,,,,,
fish,Danji_KBBQ,food,-0.001435585,,,,,,,
place,Danji_KBBQ,ambience,0.78127545,,,,,,,
Owners,Danji_KBBQ,food,0.3670666,,,,,,,
eatery,Danji_KBBQ,ambience,0.18539321,,,,,,,
couple,Danji_KBBQ,price,0.18539321,,,,,,,
variety,Danji_KBBQ,price,0.42693442,,,,,,,
meat,Danji_KBBQ,food,0.42693442,,,,,,,
selection,Danji_KBBQ,food,0.42693442,,,,,,,
vegetables,Danji_KBBQ,food,0.42693442,,,,,,,
potato,Danji_KBBQ,food,0.42693442,,,,,,,
salad,Danji_KBBQ,food,0.42693442,,,,,,,
food,Danji_KBBQ,food,0.99623364,,,,,,,
price,Danji_KBBQ,price,0.99623364,,,,,,,
point,Danji_KBBQ,price,0.99623364,,,,,,,
seafood,Danji_KBBQ,food,-0.00159248,,,,,,,
sides,Danji_KBBQ,price,-0.41959742,,,,,,,
food,Danji_KBBQ,food,0.6947908,,,,,,,
place,Danji_KBBQ,ambience,0.50556797,,,,,,,
restaurant,Danji_KBBQ,ambience,0.47077718,,,,,,,
quality,Danji_KBBQ,price,-0.006086938,,,,,,,
meats,Danji_KBBQ,food,-0.006086938,,,,,,,
chicken,Danji_KBBQ,food,-0.5980016,,,,,,,
flow,Danji_KBBQ,price,0.00060834,,,,,,,
eye,Danji_KBBQ,price,-0.004364796,,,,,,,
beef,Danji_KBBQ,price,-0.004364796,,,,,,,
pork,Danji_KBBQ,food,-0.003954344,,,,,,,
belly,Danji_KBBQ,food,-0.003954344,,,,,,,
rib,Danji_KBBQ,food,-0.001565225,,,,,,,
seafood,Danji_KBBQ,food,-0.00159248,,,,,,,
prawn,Danji_KBBQ,food,-0.002083316,,,,,,,
fish,Danji_KBBQ,food,-0.002334595,,,,,,,
squid,Danji_KBBQ,food,-0.002261683,,,,,,,
owner,Danji_KBBQ,price,0.36918017,,,,,,,
pricing,Danji_KBBQ,price,0.17620623,,,,,,,
environment,Danji_KBBQ,price,0.003566094,,,,,,,
food,Danji_KBBQ,food,0.49595532,,,,,,,
buffet,Danji_KBBQ,food,0.47376427,,,,,,,
selections,Danji_KBBQ,food,0.47376427,,,,,,,
