feature,place,category,pred,clause_polarity
loads,Comida_Mexicana,price,0.06784846,0
warmth,Comida_Mexicana,price,0.06784846,0
Fajita,Comida_Mexicana,food,-0.5816122,-0.6
chicken,Comida_Mexicana,food,-0.5816122,-0.6
ordering,Comida_Mexicana,price,-0.006662548,0
quesadillas,Comida_Mexicana,food,-0.006662548,0
experience,Comida_Mexicana,price,0.1372756,0.1875
lunch,Comida_Mexicana,price,0.1372756,0.1875
atmosphere,Comida_Mexicana,ambience,0.1372756,0.1875
part,Comida_Mexicana,price,-0.00322938,0
one,Comida_Mexicana,price,-0.00145068,0
place,Comida_Mexicana,ambience,0.29854962,0.136363636
area,Comida_Mexicana,price,0.29854962,0.136363636
seat,Comida_Mexicana,price,-0.012894772,0.066666667
hours,Comida_Mexicana,price,-0.012894772,0.066666667
Restaurant,Comida_Mexicana,food,0.2908191,0.3
night,Comida_Mexicana,price,-0.004830807,0
chance,Comida_Mexicana,price,-0.004830807,0
food,Comida_Mexicana,food,0.24524605,0.25
impression,Comida_Mexicana,price,0.016897313,0
quality,Comida_Mexicana,price,0.18940172,0.214285714
ambience,Comida_Mexicana,ambience,0.035875343,-0.25
experience,Comida_Mexicana,price,0.7742075,0.8
mom,Comida_Mexicana,service,0.7742075,0.8
birthday,Comida_Mexicana,price,0.7742075,0.8
quality,Comida_Mexicana,price,1.0240191,0.666666667
food,Comida_Mexicana,food,1.0240191,0.666666667
Comfort,Comida_Mexicana,food,-0.002830364,0
food,Comida_Mexicana,food,-0.002830364,0
portions,Comida_Mexicana,food,-0.000365429,0
prices,Comida_Mexicana,price,0.18726057,0.2
Food,Comida_Mexicana,food,0.6954021,0.7
coconut,Comida_Mexicana,food,0.7017891,0.7
ice,Comida_Mexicana,price,0.7017891,0.7
cream,Comida_Mexicana,food,0.7017891,0.7
service,Comida_Mexicana,service,0.69859076,0.7
poppers,Comida_Mexicana,food,-0.00104364,0
snapper,Comida_Mexicana,food,-0.035393067,0
food,Comida_Mexicana,food,0.75543445,0.7
service,Comida_Mexicana,service,0.75543445,0.7
ambience,Comida_Mexicana,ambience,0.6013272,0.6
chicken,Comida_Mexicana,food,0.25170186,0.2
fajita,Comida_Mexicana,food,0.25170186,0.2
quesadillas,Comida_Mexicana,food,0.25170186,0.2
carnitas,Comida_Mexicana,food,-0.002188221,0
Price,Comida_Mexicana,food,-0.001540154,0
dish,Comida_Mexicana,food,-0.001540154,0
pork,Comida_Mexicana,food,-0.002842732,0
food,Comida_Mexicana,food,0.6947908,0.7
seafood,Comida_Mexicana,food,-0.00159248,0
dinner,Comida_Mexicana,price,-0.003833398,0
wife,Comida_Mexicana,price,-0.003833398,0
times,Comida_Mexicana,price,-0.19593424,-0.2
food,Comida_Mexicana,food,1.0014324,1
bulldog,Comida_Mexicana,Non-Categorised,0.4397935,0.5
Food,Comida_Mexicana,food,-0.003653884,0
margaritas,Comida_Mexicana,food,0.29018867,0.25
Price,Comida_Mexicana,food,0.15614897,0.16
side,Comida_Mexicana,price,0.15614897,0.16
point,Comida_Mexicana,price,-0.001975544,0
margaritas,Comida_Mexicana,food,0.9837084,0.333333333
food,Comida_Mexicana,food,0.59522635,0.6
beef,Comida_Mexicana,price,-0.010869049,0
Food,Comida_Mexicana,food,-0.46118024,-0.5
bit,Comida_Mexicana,price,-0.46118024,-0.5
portions,Comida_Mexicana,food,0.36822626,0.35
bill,Comida_Mexicana,price,0.00106135,0
pax,Comida_Mexicana,food,0.00106135,0
jarritos,Comida_Mexicana,food,-0.5698409,-0.6
soda,Comida_Mexicana,food,-0.5698409,-0.6
food,Comida_Mexicana,food,0.624518,0.433333333
food,Comida_Mexicana,food,0.98731625,0.5
quality,Comida_Mexicana,price,-0.006687067,0
ox,Comida_Mexicana,Non-Categorised,-0.002188221,0
downer,Comida_Mexicana,price,0.008340731,0
time,Comida_Mexicana,price,0.008340731,0
margaritas,Comida_Mexicana,food,-0.004463226,0
food,Comida_Mexicana,food,-0.002811149,0
margarita,Comida_Mexicana,Non-Categorised,0.5935579,0.6
Ambience,Comida_Mexicana,food,-0.001803882,0
quesadilla,Comida_Mexicana,food,-0.001857013,0
side,Comida_Mexicana,price,0.50192523,0
tacos,Comida_Mexicana,food,-0.002457313,0
items,Comida_Mexicana,price,-0.07360595,-0.125
menu,Comida_Mexicana,food,-0.07360595,-0.125
stars,Comida_Mexicana,price,0.002527483,0
service,Comida_Mexicana,service,-0.002831586,0
chimichangas,Comida_Mexicana,food,-7.70E-05,0
entry,Comida_Mexicana,price,-0.06766345,0
pm,Comida_Mexicana,service,0.013908066,0
Restaurant,Comida_Mexicana,food,0.013908066,0
opening,Comida_Mexicana,price,0.013908066,0
hours,Comida_Mexicana,price,0.013908066,0
tables,Comida_Mexicana,ambience,0.35387808,0.25
restaurant,Comida_Mexicana,ambience,-0.004094094,0
service,Comida_Mexicana,service,0.6497563,0.433333333
food,Comida_Mexicana,food,0.9656218,0.5
Food,Comida_Mexicana,food,0.7908911,0.8
service,Comida_Mexicana,service,0.27953982,0.25
couple,Comida_Mexicana,price,-0.002843499,0
times,Comida_Mexicana,price,-0.002843499,0
love,Comida_Mexicana,price,0.49321082,0.5
️,Comida_Mexicana,food,-0.000247382,0
wavers,Comida_Mexicana,food,0.015613638,0
Drinks,Comida_Mexicana,food,0.6252409,0.6
tacos,Comida_Mexicana,food,0.6252409,0.6
food,Comida_Mexicana,food,0.78404033,0.4
fish,Comida_Mexicana,food,-0.005118609,0
tacos,Comida_Mexicana,food,-0.005118609,0
food,Comida_Mexicana,food,0.7883266,0.8
place,Comida_Mexicana,ambience,0.79192436,0.78
guests,Comida_Mexicana,ambience,0.002964027,0
chef,Comida_Mexicana,food,0.002964027,0
welcome,Comida_Mexicana,price,0.40620813,0.466666667
Food,Comida_Mexicana,food,-0.001992941,0
recommend,Comida_Mexicana,Non-Categorised,0.16003348,0.16
cosy,Comida_Mexicana,Non-Categorised,-0.004614525,0
food,Comida_Mexicana,food,0.7883266,0.8
place,Comida_Mexicana,ambience,0.6804473,0.65
service,Comida_Mexicana,service,0.4410694,0.422222222
Prices,Comida_Mexicana,food,-0.002157189,0
food,Comida_Mexicana,food,0.4410694,0.422222222
opinion,Comida_Mexicana,price,-0.003217183,0
taste,Comida_Mexicana,price,0.91135514,0.91
portion,Comida_Mexicana,price,-0.16493246,-0.25
sizes,Comida_Mexicana,price,-0.16493246,-0.25
price,Comida_Mexicana,price,-0.012489684,0
roof,Comida_Mexicana,ambience,-0.012489677,0
service,Comida_Mexicana,service,-0.012489677,0
mains,Comida_Mexicana,ambience,-0.012489684,0
soda,Comida_Mexicana,food,-0.012489684,0
mojito,Comida_Mexicana,food,-0.21597901,-0.25
one,Comida_Mexicana,price,-0.21597901,-0.25
meal,Comida_Mexicana,food,-0.21597901,-0.25
lot,Comida_Mexicana,price,-0.21597901,-0.25
ice,Comida_Mexicana,price,-0.21597901,-0.25
stars,Comida_Mexicana,price,-0.001893006,0
care,Comida_Mexicana,price,-0.001528658,0
week,Comida_Mexicana,price,0.068116456,0
Food,Comida_Mexicana,food,-0.003496543,0
Food,Comida_Mexicana,food,0.6954021,0.7
sauces,Comida_Mexicana,food,-0.007130683,0
Hope,Comida_Mexicana,food,0.104659475,0.125
restaurant,Comida_Mexicana,ambience,0.104659475,0.125
manager,Comida_Mexicana,price,0.104659475,0.125
top,Comida_Mexicana,price,0.104659475,0.125
sauce,Comida_Mexicana,food,0.8713941,0
portion,Comida_Mexicana,price,-0.2275944,0.125
refill,Comida_Mexicana,price,-0.2275944,0.125
bowl,Comida_Mexicana,price,0.8713941,0
food,Comida_Mexicana,food,0.9824078,1
dinner,Comida_Mexicana,price,-0.002501421,0
side,Comida_Mexicana,price,-0.15820876,-0.166666667
chicken,Comida_Mexicana,food,-0.59846616,-0.6
fajita,Comida_Mexicana,food,-0.59846616,-0.6
occasions,Comida_Mexicana,price,0.1503174,0.178571429
superb,Comida_Mexicana,Non-Categorised,0.99336183,1
ambience,Comida_Mexicana,ambience,-0.001803882,0
table,Comida_Mexicana,price,-0.002691366,0
treat,Comida_Mexicana,price,0.49764612,0.6
service,Comida_Mexicana,service,-0.8011148,-1
door,Comida_Mexicana,price,-0.00336007,-0.2
table,Comida_Mexicana,price,-0.002513193,-0.1
way,Comida_Mexicana,price,-0.002049506,0
fact,Comida_Mexicana,price,-0.002513193,-0.1
restaurant,Comida_Mexicana,ambience,-0.002513193,-0.1
food,Comida_Mexicana,food,0.7883266,0.8
service,Comida_Mexicana,service,-0.002765022,0
places,Comida_Mexicana,price,0.3551343,0.275
bit,Comida_Mexicana,price,-0.002035156,0
deal,Comida_Mexicana,price,0.29228663,0.25
table,Comida_Mexicana,price,-0.003343992,0
chope,Comida_Mexicana,food,-0.003343992,0
reviews,Comida_Mexicana,price,-0.003343992,0
food,Comida_Mexicana,food,0.6942805,0.7
restaurants,Comida_Mexicana,price,-0.103389256,-0.166666667
restaurant,Comida_Mexicana,ambience,0.2286782,0.25
fears,Comida_Mexicana,price,-0.003131859,0
service,Comida_Mexicana,service,-0.004896723,0
food,Comida_Mexicana,food,0.48340476,0.25
years,Comida_Mexicana,price,0.47532603,0.5
restaurant,Comida_Mexicana,ambience,0.2893393,0.242424242
reviews,Comida_Mexicana,price,0.2893393,0.242424242
look,Comida_Mexicana,price,0.6814712,0.35
restaurants,Comida_Mexicana,price,0.6814712,0.35
couple,Comida_Mexicana,price,-0.23292047,-0.25
years,Comida_Mexicana,price,-0.23292047,-0.25
times,Comida_Mexicana,price,0.44716027,0.466666667
reviews,Comida_Mexicana,price,0.44716027,0.466666667
place,Comida_Mexicana,ambience,0.44716027,0.466666667
expectations,Comida_Mexicana,price,0.11186275,0.036111111
service,Comida_Mexicana,service,-0.002791174,0
catch,Comida_Mexicana,price,0.78501195,0.8
ups,Comida_Mexicana,price,0.785012,0.8
guava,Comida_Mexicana,food,-0.001445949,-0.1
Prices,Comida_Mexicana,food,0.18375398,0.2
food,Comida_Mexicana,food,0.9827539,1
place,Comida_Mexicana,ambience,-0.005832501,0
bookings,Comida_Mexicana,price,0.06951759,0
Food,Comida_Mexicana,Non-Categorised,0.69966424,0.7
lot,Comida_Mexicana,price,-0.00323794,0
flavour,Comida_Mexicana,food,-0.00323794,0
portions,Comida_Mexicana,food,-0.003495567,0
restaurant,Comida_Mexicana,ambience,-0.001686119,0
book,Comida_Mexicana,price,-0.001686119,0
staff,Comida_Mexicana,service,0.47971115,0.4875
table,Comida_Mexicana,price,-0.002109177,0
wife,Comida_Mexicana,price,-0.002839588,0
birthday,Comida_Mexicana,price,-0.002839588,0
dinner,Comida_Mexicana,price,-0.002839588,0
food,Comida_Mexicana,food,0.9860059,0.5
Food,Comida_Mexicana,food,0.69405246,0.7
price,Comida_Mexicana,price,0.69405246,0.7
range,Comida_Mexicana,price,0.69405246,0.7
Servings,Comida_Mexicana,food,0.68845797,0.7
staff,Comida_Mexicana,service,0.37172332,0.375
atmosphere,Comida_Mexicana,ambience,-0.21125475,-0.2
words,Comida_Mexicana,price,0.3920152,0.4
care,Comida_Mexicana,price,-0.001528658,0
place,Comida_Mexicana,ambience,0.6711274,0.433333333
meal,Comida_Mexicana,food,0.6711274,0.433333333
bit,Comida_Mexicana,price,0.26607186,0.25625
side,Comida_Mexicana,price,0.26607186,0.25625
food,Comida_Mexicana,food,0.26607186,0.25625
lot,Comida_Mexicana,price,0.021013528,0
items,Comida_Mexicana,price,0.021013528,0
menu,Comida_Mexicana,food,0.021013528,0
words,Comida_Mexicana,price,0.3920152,0.4
care,Comida_Mexicana,price,-0.001528658,0
%,Comida_Mexicana,price,-0.005756773,0
return,Comida_Mexicana,price,-0.005756773,0
bucks,Comida_Mexicana,price,0.002103537,0
quesadillas,Comida_Mexicana,food,0.002103537,0
words,Comida_Mexicana,price,0.3920152,0.4
care,Comida_Mexicana,price,-0.001528658,0
place,Comida_Mexicana,ambience,0.77894956,0.39
dishes,Comida_Mexicana,food,0.00686007,0.25
words,Comida_Mexicana,price,0.3920152,0.4
care,Comida_Mexicana,price,-0.001528658,0
food,Comida_Mexicana,food,0.3045618,0.233333333
dish,Comida_Mexicana,food,0.01429411,0
portion,Comida_Mexicana,price,0.01429411,0
pax,Comida_Mexicana,food,-0.015615642,0
Price,Comida_Mexicana,food,0.15696463,0.16
drinks,Comida_Mexicana,price,0.15696463,0.16
side,Comida_Mexicana,price,0.15696463,0.16
appetizers,Comida_Mexicana,food,-0.002805404,0
mains,Comida_Mexicana,ambience,-0.001758866,0
words,Comida_Mexicana,price,0.3920152,0.4
care,Comida_Mexicana,price,-0.001528658,0
review,Comida_Mexicana,price,-0.00207267,0
care,Comida_Mexicana,price,-0.001528658,0
food,Comida_Mexicana,food,0.14179224,0.136363636
sooo,Comida_Mexicana,price,-0.003472529,0
Portobello,Comida_Mexicana,Non-Categorised,0.00493335,0
mushrooms,Comida_Mexicana,food,0.00493335,0
sauces,Comida_Mexicana,food,-0.003472522,0
dish,Comida_Mexicana,food,-0.003472529,0
year,Comida_Mexicana,price,0.14179224,0.136363636
eve,Comida_Mexicana,price,0.14179224,0.136363636
dinner,Comida_Mexicana,price,0.14179224,0.136363636
fish,Comida_Mexicana,food,-0.001926079,0
chimichanga,Comida_Mexicana,food,-7.70E-05,0
words,Comida_Mexicana,price,0.3920152,0.4
Glad,Comida_Mexicana,Non-Categorised,0.46022,0.478787879
year,Comida_Mexicana,price,0.46022,0.478787879
dinner,Comida_Mexicana,price,0.46022,0.478787879
care,Comida_Mexicana,price,-0.001528658,0
food,Comida_Mexicana,food,0.44750348,0.25
Alcohol,Comida_Mexicana,food,0.7117121,0.7
words,Comida_Mexicana,price,0.3920152,0.4
care,Comida_Mexicana,price,-0.001528658,0
review,Comida_Mexicana,price,0.21497975,0.2
care,Comida_Mexicana,price,-0.001528658,0
place,Comida_Mexicana,ambience,1.0006049,1
place,Comida_Mexicana,ambience,0.697164,0.7
dishes,Comida_Mexicana,food,-0.029270448,-0.05625
menu,Comida_Mexicana,food,-0.029270448,-0.05625
margaritas,Comida_Mexicana,Non-Categorised,-0.029270448,-0.05625
chicken,Comida_Mexicana,food,-0.029270448,-0.05625
neighbourhood,Comida_Mexicana,ambience,-0.000531241,0
corn,Comida_Mexicana,price,-0.001630612,0
flakes,Comida_Mexicana,food,-0.001630612,0
fish,Comida_Mexicana,food,-0.001630612,0
tiramisu,Comida_Mexicana,Non-Categorised,-0.001630612,0
ambiance,Comida_Mexicana,ambience,0.3565002,0.35
spice,Comida_Mexicana,Non-Categorised,0.037123635,0
beer,Comida_Mexicana,Non-Categorised,0.037123635,0
highlights,Comida_Mexicana,price,0.037123635,0
staff,Comida_Mexicana,service,0.5996272,0.6
kahlua,Comida_Mexicana,Non-Categorised,-7.70E-05,0
food,Comida_Mexicana,food,0.33004457,0.333333333
staff,Comida_Mexicana,service,0.37172332,0.375
boss,Comida_Mexicana,price,0.4011747,0.395833333
experience,Comida_Mexicana,price,0.4011747,0.395833333
kids,Comida_Mexicana,price,0.4011747,0.395833333
Food,Comida_Mexicana,food,0.98474723,1
bit,Comida_Mexicana,price,0.6892178,0.7
instagram,Comida_Mexicana,Non-Categorised,-0.002194785,0
care,Comida_Mexicana,price,-0.001528658,0
updates,Comida_Mexicana,price,0.4522988,0.5
week,Comida_Mexicana,price,0.068116456,0
instagram,Comida_Mexicana,Non-Categorised,-0.002194785,0
care,Comida_Mexicana,price,-0.001528658,0
updates,Comida_Mexicana,price,0.4522988,0.5
week,Comida_Mexicana,price,0.068116456,0
instagram,Comida_Mexicana,Non-Categorised,-0.002194785,0
care,Comida_Mexicana,price,-0.001528658,0
updates,Comida_Mexicana,price,0.4522988,0.5
week,Comida_Mexicana,price,0.068116456,0
food,Comida_Mexicana,food,0.58484566,0.3
instagram,Comida_Mexicana,Non-Categorised,-0.002194785,0
care,Comida_Mexicana,price,-0.001528658,0
updates,Comida_Mexicana,price,0.4522988,0.5
week,Comida_Mexicana,price,0.068116456,0
food,Comida_Mexicana,food,0.6758927,0.35
guan,Comida_Mexicana,Non-Categorised,-0.000714004,0
instagram,Comida_Mexicana,Non-Categorised,-0.002194785,0
care,Comida_Mexicana,price,-0.001528658,0
updates,Comida_Mexicana,price,0.4522988,0.5
week,Comida_Mexicana,price,0.06811646,0
staff,Comida_Mexicana,service,0.20563075,0.2
variety,Comida_Mexicana,price,0.7210113,0.466666667
food,Comida_Mexicana,food,0.7210113,0.466666667
selection,Comida_Mexicana,food,0.7210113,0.466666667
desert,Comida_Mexicana,ambience,0.3843136,0.4
clients,Comida_Mexicana,price,0.2880667,0.25
instagram,Comida_Mexicana,Non-Categorised,-0.002194785,0
care,Comida_Mexicana,price,-0.001528658,0
updates,Comida_Mexicana,price,0.4522988,0.5
week,Comida_Mexicana,price,0.068116456,0
star,Comida_Mexicana,price,-0.003877342,0
service,Comida_Mexicana,service,-0.003877342,0
food,Comida_Mexicana,food,0.46588162,0.25
mexican,Comida_Mexicana,price,0.46588162,0.25
cheese,Comida_Mexicana,food,0.004920431,0
tortillas,Comida_Mexicana,Non-Categorised,0.004920431,0
ambiance,Comida_Mexicana,ambience,-0.00260701,0
way,Comida_Mexicana,price,0.20915726,0
week,Comida_Mexicana,price,0.4883164,0.5
review,Comida_Mexicana,price,0.000242747,0
dining,Comida_Mexicana,ambience,-0.004433028,0
instagram,Comida_Mexicana,Non-Categorised,-0.002194785,0
care,Comida_Mexicana,price,-0.001528658,0
updates,Comida_Mexicana,price,0.4522988,0.5
week,Comida_Mexicana,price,0.068116456,0
food,Comida_Mexicana,food,0.903603,0.91
dessert,Comida_Mexicana,food,0.69619,0.7
instagram,Comida_Mexicana,Non-Categorised,-0.002194785,0
care,Comida_Mexicana,price,-0.001528658,0
updates,Comida_Mexicana,price,0.4522988,0.5
week,Comida_Mexicana,price,0.06811646,0
mexican,Comida_Mexicana,price,0.54758817,0.386666667
coast,Comida_Mexicana,price,0.54758817,0.386666667
margaritas,Comida_Mexicana,food,0.7007795,0.7
salsa,Comida_Mexicana,food,0.33865353,0.066666667
pitcher,Comida_Mexicana,price,0.46007824,0.5
fingers,Comida_Mexicana,service,-0.003126025,0
instagram,Comida_Mexicana,Non-Categorised,-0.002194785,0
care,Comida_Mexicana,price,-0.001528658,0
updates,Comida_Mexicana,price,0.4522988,0.5
week,Comida_Mexicana,price,0.068116456,0
food,Comida_Mexicana,food,0.7883266,0.8
service,Comida_Mexicana,service,-0.002765022,0
care,Comida_Mexicana,price,-0.001528658,0
week,Comida_Mexicana,price,0.068116456,0
restaurant,Comida_Mexicana,ambience,-0.16135672,0
seats,Comida_Mexicana,price,-0.002447814,0
cspacity,Comida_Mexicana,food,-0.002447814,0
Home,Comida_Mexicana,Non-Categorised,0.0609591,0
style,Comida_Mexicana,price,0.0609591,0
food,Comida_Mexicana,food,0.0609591,0
Dining,Comida_Mexicana,Non-Categorised,-0.00435283,0.1
area,Comida_Mexicana,price,-0.00435283,0.1
job,Comida_Mexicana,price,0.47011927,0.5
interview,Comida_Mexicana,price,-0.003318034,0
seat,Comida_Mexicana,price,0.42344937,0.5
capacity,Comida_Mexicana,price,0.22594836,0.35
measures,Comida_Mexicana,food,0.42344937,0.5
judgement,Comida_Mexicana,price,-0.061695255,-0.175
end,Comida_Mexicana,price,-0.061695255,-0.175
review,Comida_Mexicana,price,0.000242747,0
restaurant,Comida_Mexicana,ambience,0.22594836,0.35
position,Comida_Mexicana,price,-0.003318034,0
chef,Comida_Mexicana,food,-0.003318034,0
applications,Comida_Mexicana,price,0.47011927,0.5
one,Comida_Mexicana,price,-0.058852606,-0.077777778
portions,Comida_Mexicana,food,0.3941077,0.4
group,Comida_Mexicana,price,-0.15934137,-0.2
care,Comida_Mexicana,price,-0.001528658,0
care,Comida_Mexicana,price,-0.001528658,0
words,Comida_Mexicana,price,0.3920152,0.4
care,Comida_Mexicana,price,-0.001528658,0
food,Comida_Mexicana,food,0.6947908,0.7
ambience,Comida_Mexicana,ambience,-0.001689784,0.1
guacomole,Comida_Mexicana,food,0.29565853,0.3
lighting,Comida_Mexicana,ambience,0.035310894,0.1
parts,Comida_Mexicana,price,-0.003000401,0
food,Comida_Mexicana,food,0.50727326,0.5
investigation,Comida_Mexicana,price,0.14474125,0.2
visit,Comida_Mexicana,price,0.20832673,0.2
Fridays,Comida_Mexicana,food,0.9341694,1
day,Comida_Mexicana,price,0.9341694,1
ground,Comida_Mexicana,price,-0.002117246,0
bill,Comida_Mexicana,price,0.009943612,0
request,Comida_Mexicana,price,0.009943612,0
owner,Comida_Mexicana,price,0.025422245,0
clients,Comida_Mexicana,price,-0.003333069,0
table,Comida_Mexicana,price,-0.009621143,0
question,Comida_Mexicana,price,-0.005104445,0
race,Comida_Mexicana,price,0.013879925,0
restaurant,Comida_Mexicana,ambience,0.003499828,0
Service,Comida_Mexicana,Non-Categorised,-0.005157627,0
priority,Comida_Mexicana,price,-0.005157627,0
feedback,Comida_Mexicana,service,-0.000270009,0
dining,Comida_Mexicana,ambience,0.2503726,0
experience,Comida_Mexicana,price,0.2503726,0
time,Comida_Mexicana,price,-0.051906906,-0.035714286
slot,Comida_Mexicana,price,-0.009621143,0
reservation,Comida_Mexicana,price,-0.004452437,0
reservations,Comida_Mexicana,price,0.012153216,0
protocols,Comida_Mexicana,service,0.012153216,0
hand,Comida_Mexicana,price,-0.051906906,-0.035714286
orders,Comida_Mexicana,price,-0.051906906,-0.035714286
manager,Comida_Mexicana,price,0.025422245,0
830pm,Comida_Mexicana,food,-0.001569323,0
situation,Comida_Mexicana,price,-0.052864052,-0.25
seating,Comida_Mexicana,ambience,-0.003967904,0
diner,Comida_Mexicana,ambience,0.2765205,0.35
length,Comida_Mexicana,price,0.2765205,0.35
stay,Comida_Mexicana,price,0.2765205,0.35
meals,Comida_Mexicana,price,0.003485106,0
cashiering,Comida_Mexicana,food,-0.002188221,0
place,Comida_Mexicana,ambience,0.1981166,0.275
years,Comida_Mexicana,price,0.1981166,0.275
diners,Comida_Mexicana,food,0.88962984,1
words,Comida_Mexicana,price,0.3920152,0.4
care,Comida_Mexicana,price,-0.001528658,0
photos,Comida_Mexicana,service,-0.004747897,0
time,Comida_Mexicana,price,-0.13612208,-0.09375
bit,Comida_Mexicana,price,-0.13612208,-0.09375
homesick,Comida_Mexicana,food,-0.13612208,-0.09375
place,Comida_Mexicana,ambience,-0.13612208,-0.09375
restaurants,Comida_Mexicana,price,-0.004390657,0
words,Comida_Mexicana,price,0.3920152,0.4
care,Comida_Mexicana,price,-0.001528658,0
restaurant,Comida_Mexicana,ambience,0.48252854,0.333333333
Fish,Comida_Mexicana,food,-0.002341114,0
passionfruit,Comida_Mexicana,food,-7.70E-05,0
words,Comida_Mexicana,price,0.3920152,0.4
care,Comida_Mexicana,price,-0.001528658,0
words,Comida_Mexicana,price,0.3920152,0.4
care,Comida_Mexicana,price,-0.001528658,0
words,Comida_Mexicana,price,0.3920152,0.4
care,Comida_Mexicana,price,-0.001528658,0
Lian,Comida_Mexicana,Non-Categorised,-7.70E-05,0
words,Comida_Mexicana,price,0.3920152,0.4
care,Comida_Mexicana,price,-0.001528658,0
food,Comida_Mexicana,food,0.7883266,0.8
proprieters,Comida_Mexicana,food,-0.002859779,0
attention,Comida_Mexicana,price,0.001955219,0
advice,Comida_Mexicana,price,-7.70E-05,0
words,Comida_Mexicana,price,0.3920152,0.4
care,Comida_Mexicana,price,-0.001528658,0
area,Comida_Mexicana,price,-0.003404163,0
go,Comida_Mexicana,price,-0.004631214,0
eatery,Comida_Mexicana,ambience,-0.004631214,0
portion,Comida_Mexicana,price,-0.000632621,0
chance,Comida_Mexicana,price,-0.001374111,0
crab,Comida_Mexicana,food,-0.003561966,0
enchilada,Comida_Mexicana,food,-0.003561966,0
fish,Comida_Mexicana,food,-0.000563338,0
salsa,Comida_Mexicana,food,-0.000563338,0
words,Comida_Mexicana,price,0.3920152,0.4
care,Comida_Mexicana,price,-0.001528658,0
years,Comida_Mexicana,price,0.010789871,0
outlet,Comida_Mexicana,price,-0.12564999,-0.1875
name,Comida_Mexicana,price,0.010763206,0
well,Comida_Mexicana,Non-Categorised,0.010763206,0
food,Comida_Mexicana,food,0.6288562,0.65
restaurant,Comida_Mexicana,ambience,-0.008442752,0
group,Comida_Mexicana,price,-0.008442745,0
atmosphere,Comida_Mexicana,ambience,-0.21125475,-0.2
friendliness,Comida_Mexicana,ambience,-0.001617953,0
Portion,Comida_Mexicana,food,-0.001328565,0
value,Comida_Mexicana,price,-0.07389576,0.05
place,Comida_Mexicana,ambience,0.105953425,0.05
food,Comida_Mexicana,food,0.105953425,0.05
e,Comida_Mexicana,service,0.44226298,0.39
interior,Comida_Mexicana,ambience,0.44226298,0.39
resturant,Comida_Mexicana,food,0.6372974,0.5
east,Comida_Mexicana,price,0.6372974,0.5
service,Comida_Mexicana,service,0.9851279,1
staff,Comida_Mexicana,service,0.034580596,0
family,Comida_Mexicana,price,0.034580596,0
guacamole,Comida_Mexicana,food,0.8220656,0.833333333
Portions,Comida_Mexicana,food,0.001099952,0
food,Comida_Mexicana,food,0.9851279,1
salsa,Comida_Mexicana,food,0.000244819,0
variety,Comida_Mexicana,price,-0.10549667,-0.05
food,Comida_Mexicana,food,-0.10549667,-0.05
birthday,Comida_Mexicana,price,0.3317553,0.35
terms,Comida_Mexicana,price,0.44404903,0.5
taste,Comida_Mexicana,price,0.44404903,0.5
service,Comida_Mexicana,service,0.9843415,1
place,Comida_Mexicana,ambience,0.7164345,0.7
food,Comida_Mexicana,food,0.9875786,1
staff,Comida_Mexicana,service,0.36819962,0.375
atmosphere,Comida_Mexicana,ambience,0.7904086,0.8
restaurant,Comida_Mexicana,ambience,0.97449744,0.5
quality,Comida_Mexicana,price,0.011833526,0.25
staff,Comida_Mexicana,service,0.3447089,0.375
needs,Comida_Mexicana,price,0.3447089,0.375
variety,Comida_Mexicana,price,0.69095093,0.7
food,Comida_Mexicana,food,-0.003321372,0
home,Comida_Mexicana,price,0.003810532,0
delivery,Comida_Mexicana,service,0.003810532,0
today,Comida_Mexicana,price,0.003810532,0
time,Comida_Mexicana,price,-0.003321372,0
place,Comida_Mexicana,ambience,0.48522678,0.5
evennGreater,Comida_Mexicana,food,0.48522678,0.5
food,Comida_Mexicana,food,0.48522678,0.5
names,Comida_Mexicana,price,0.34118655,0.25
Muchachos,Comida_Mexicana,Non-Categorised,-7.70E-05,0
boxes,Comida_Mexicana,price,-0.006526411,0
quality,Comida_Mexicana,price,-0.006526411,0
ones,Comida_Mexicana,price,0.47012487,0.55
mention,Comida_Mexicana,price,0.01704558,0
affordability,Comida_Mexicana,price,-7.70E-05,0
food,Comida_Mexicana,food,0.9869817,0.5
experience,Comida_Mexicana,price,0.6978998,0.7
food,Comida_Mexicana,food,0.6812403,0.7
choices,Comida_Mexicana,food,0.6812403,0.7
vegetarians,Comida_Mexicana,food,0.6812403,0.7
Drinks,Comida_Mexicana,food,0.28107357,0.241666667
specials,Comida_Mexicana,price,0.28107357,0.241666667
places,Comida_Mexicana,price,0.28107357,0.241666667
staff,Comida_Mexicana,service,0.37172332,0.375
staff,Comida_Mexicana,service,0.1991722,0.1
food,Comida_Mexicana,food,0.1991722,0.1
dishes,Comida_Mexicana,food,-0.07021842,-0.041666667
menu,Comida_Mexicana,food,-0.07021842,-0.041666667
food,Comida_Mexicana,food,0.9788947,0.5
island,Comida_Mexicana,price,0.008758031,0
food,Comida_Mexicana,food,0.9742006,0.5
food,Comida_Mexicana,food,0.70580685,0.7
Damage,Comida_Mexicana,food,-0.004177459,0
drinks,Comida_Mexicana,price,-0.003199883,0
eatery,Comida_Mexicana,ambience,0.001690514,0
outlay,Comida_Mexicana,price,0.001690514,0
hip,Comida_Mexicana,price,-7.70E-05,0
